txn_id,customer_id,txn_date,txn_type,txn_amount,product,channel,status
17259,1474,2024-11-27,Withdrawal,175593.29,Credit Card,Branch,Success
16562,1984,2023-07-20,Payment,118380.84,Loan,ATM,Success
18796,1680,2024-01-01,Payment,23349.01,Credit Card,Netbanking,Pending
15169,1499,2023-05-26,Transfer,161006.22,Loan,ATM,Pending
20476,1979,2021-03-04,Payment,183520.25,FD,ATM,Success
12597,1751,2021-03-19,Withdrawal,97375.64,Savings,ATM,Success
15289,1948,2022-02-16,Payment,143631.13,Loan,Branch,Success
13633,1814,2021-07-12,Withdrawal,41652.47,Loan,Branch,Pending
24148,1018,2021-10-01,Withdrawal,70027.02,Credit Card,ATM,Pending
25510,1982,2020-10-18,Deposit,157835.13,FD,Mobile,Success
15230,1701,2021-01-21,Deposit,169901.89,Loan,Branch,Pending
26681,1050,2021-10-19,Transfer,85910.79,Loan,Mobile,Success
27361,1814,2020-12-16,Payment,13570.63,Loan,ATM,Failed
28656,1599,2022-11-12,Transfer,42284.15,FD,ATM,Success
19268,1670,2024-11-09,Deposit,5589.04,FD,Branch,Pending
21773,1477,2021-01-01,Deposit,2629.73,Savings,Mobile,Success
14751,1732,2022-04-28,Deposit,141929.6,FD,Mobile,Success
17153,1257,2020-05-24,Payment,135933.17,Savings,ATM,Success
22504,1137,2021-07-26,Transfer,84595.21,Loan,Branch,Failed
12087,1095,2024-07-10,Transfer,61362.57,Credit Card,Netbanking,Pending
10907,1998,2022-01-07,Withdrawal,140369.61,Loan,Mobile,Success
15883,1549,2023-12-03,Transfer,123709.7,Savings,Netbanking,Success
16674,1269,2024-04-29,Payment,66426.64,FD,Branch,Success
17173,1502,2020-12-13,Transfer,10515.53,Loan,Netbanking,Success
28460,1954,2020-06-30,Payment,114141.0,Savings,Mobile,Failed
14871,1060,2022-01-27,Deposit,89067.72,Credit Card,Mobile,Pending
28182,1481,2022-01-12,Deposit,56147.34,Savings,Branch,Failed
26303,1617,2021-07-29,Transfer,165232.13,Credit Card,Branch,Failed
27031,1469,2024-08-16,Withdrawal,52899.26,Savings,Branch,Pending
14123,1941,2023-05-14,Deposit,46720.92,Credit Card,ATM,Success
14127,1403,2021-12-27,Transfer,42492.1,Credit Card,ATM,Pending
22624,1938,2022-10-11,Deposit,131636.11,Credit Card,ATM,Success
24035,1316,2024-02-17,Payment,64123.35,Credit Card,Netbanking,Failed
13622,1269,2021-11-19,Transfer,121097.14,Credit Card,Branch,Success
15810,1015,2022-10-20,Withdrawal,47362.53,Credit Card,Mobile,Failed
25749,1983,2022-08-26,Deposit,143124.72,Credit Card,Mobile,Success
24746,1232,2022-06-21,Withdrawal,101820.51,Savings,ATM,Success
20480,1806,2023-08-07,Deposit,21074.76,FD,Netbanking,Success
11126,1977,2024-08-10,Payment,107006.38,Loan,Branch,Failed
17151,1024,2020-03-06,Payment,170004.06,FD,ATM,Success
17718,1135,2022-12-20,Deposit,69082.16,FD,Mobile,Success
22014,1364,2023-12-24,Withdrawal,127527.07,Credit Card,Branch,Success
9056,1605,2020-08-05,Transfer,31178.21,Savings,Netbanking,Pending
26023,1525,2023-10-20,Withdrawal,174517.46,FD,ATM,Success
9303,1964,2022-01-09,Payment,75997.92,Savings,Branch,Success
26661,1083,2023-10-21,Deposit,133390.16,FD,Mobile,Success
23179,1082,2022-06-04,Transfer,75255.84,FD,ATM,Failed
22569,1516,2023-05-15,Payment,156413.72,FD,Netbanking,Success
13433,1029,2022-10-02,Payment,40854.93,Credit Card,Branch,Success
28263,1983,2021-02-17,Payment,196297.92,Credit Card,ATM,Success
21395,1602,2023-10-31,Transfer,90430.07,Savings,Mobile,Failed
19479,1075,2021-01-23,Deposit,65087.45,Credit Card,Netbanking,Success
19454,1038,2024-03-24,Payment,14606.28,Savings,ATM,Success
14241,1788,2020-09-17,Withdrawal,5081.9,Loan,Branch,Pending
19489,1838,2021-09-24,Deposit,183684.03,Credit Card,Mobile,Success
25283,1227,2020-05-17,Payment,120778.39,Credit Card,Mobile,Success
23125,1592,2022-01-24,Deposit,49464.28,FD,Mobile,Success
19161,1819,2020-08-16,Transfer,190687.93,FD,Netbanking,Success
27978,1679,2024-12-06,Deposit,110596.0,Savings,ATM,Pending
27778,1699,2024-02-06,Withdrawal,67629.93,Savings,Netbanking,Success
25908,1125,2024-03-23,Withdrawal,114599.51,Loan,ATM,Success
15377,1870,2022-09-10,Payment,69172.34,FD,Branch,Pending
15982,1857,2024-10-16,Payment,165765.61,FD,Mobile,Pending
22717,1591,2020-12-16,Deposit,189284.29,FD,ATM,Success
12901,1280,2022-03-09,Transfer,35532.82,Loan,Branch,Success
28661,1208,2021-11-01,Transfer,65636.76,Savings,Branch,Success
21892,1858,2022-01-09,Withdrawal,105299.48,FD,Netbanking,Success
20315,1129,2021-09-06,Deposit,122854.42,Credit Card,Netbanking,Success
19162,1668,2022-06-03,Transfer,87876.93,Savings,Netbanking,Success
26056,1931,2024-03-23,Deposit,2580.79,Loan,Branch,Success
13189,1724,2023-11-27,Payment,16266.57,Loan,Mobile,Pending
9667,1222,2024-03-30,Deposit,68518.4,FD,Netbanking,Pending
12267,1766,2022-05-15,Withdrawal,51119.02,Credit Card,ATM,Pending
27272,1731,2024-04-03,Withdrawal,154808.94,Savings,ATM,Pending
17473,1958,2023-09-15,Withdrawal,51447.1,Savings,Mobile,Success
18912,1359,2020-09-26,Deposit,136020.09,Credit Card,ATM,Failed
21648,1317,2022-07-20,Deposit,130600.29,Loan,Netbanking,Success
20638,1147,2022-08-28,Payment,198532.66,Savings,Branch,Success
15091,1925,2021-02-01,Deposit,130555.48,FD,Branch,Failed
15239,1875,2020-05-25,Payment,162817.82,Credit Card,Netbanking,Pending
24184,1748,2021-06-26,Transfer,188696.68,Savings,Netbanking,Success
16351,1358,2024-02-20,Payment,119748.59,Savings,Mobile,Success
26145,1082,2022-11-11,Deposit,145706.69,Loan,Branch,Pending
15255,1093,2021-11-07,Withdrawal,197839.46,Savings,Mobile,Success
27291,1915,2023-04-12,Deposit,33618.34,FD,ATM,Failed
21235,1228,2023-04-04,Deposit,104852.1,Savings,Netbanking,Success
21016,1506,2021-07-19,Payment,172356.01,Loan,Netbanking,Failed
12819,1838,2021-04-18,Deposit,148256.21,Loan,Netbanking,Pending
15270,1005,2021-08-14,Transfer,167962.1,Loan,Branch,Success
13301,1681,2022-12-24,Withdrawal,140106.77,FD,ATM,Success
14570,1633,2020-12-13,Deposit,45425.63,Savings,Netbanking,Pending
23389,1564,2021-07-24,Withdrawal,156119.42,Credit Card,Netbanking,Failed
16942,1455,2024-12-10,Payment,63455.56,Savings,ATM,Success
13165,1089,2024-01-08,Withdrawal,64796.73,Credit Card,ATM,Success
28217,1727,2020-08-06,Transfer,36704.28,Credit Card,ATM,Failed
25522,1158,2020-10-12,Deposit,93490.24,FD,Netbanking,Pending
16044,1291,2023-02-28,Payment,142601.25,FD,ATM,Pending
13893,1719,2023-06-17,Transfer,28631.48,Savings,Netbanking,Failed
27565,1378,2021-04-15,Withdrawal,126095.89,Savings,Mobile,Failed
19321,1556,2021-12-15,Transfer,54673.94,Credit Card,Netbanking,Success
13855,1275,2022-12-09,Payment,156876.13,Credit Card,Netbanking,Success
13638,1264,2021-01-31,Transfer,190774.99,FD,Netbanking,Success
18551,1817,2021-11-18,Transfer,97514.99,Credit Card,ATM,Success
26716,1443,2024-12-10,Transfer,155888.29,FD,Mobile,Success
19210,1606,2020-11-13,Transfer,27050.74,Credit Card,Branch,Success
15942,1660,2020-04-24,Payment,152645.26,FD,ATM,Success
17018,1867,2024-10-25,Transfer,118757.54,FD,Branch,Success
18522,1995,2020-04-08,Payment,9876.53,Savings,Branch,Pending
15950,1929,2023-12-25,Withdrawal,70095.64,FD,Branch,Failed
15882,1635,2022-05-25,Payment,102592.62,Credit Card,ATM,Success
22052,1325,2024-09-22,Payment,135367.96,Loan,Mobile,Success
24782,1941,2020-04-06,Payment,134576.14,Loan,Netbanking,Success
13674,1121,2020-10-15,Transfer,78183.74,FD,ATM,Success
21174,1907,2022-01-08,Payment,42599.32,FD,Netbanking,Success
15997,1237,2021-04-23,Payment,122215.93,Loan,ATM,Success
10253,1196,2021-12-14,Transfer,38773.38,Credit Card,Netbanking,Success
20471,1709,2021-02-01,Deposit,125989.9,FD,Branch,Success
24255,1610,2023-01-28,Deposit,72931.65,Loan,Mobile,Success
28199,1493,2023-04-13,Transfer,60561.39,Credit Card,Mobile,Pending
19041,1482,2023-09-05,Withdrawal,179430.17,FD,Netbanking,Success
13859,1294,2022-12-29,Transfer,53680.14,FD,ATM,Failed
17581,1710,2021-02-06,Deposit,81364.96,Credit Card,ATM,Success
17428,1618,2020-05-14,Transfer,88114.94,Savings,Mobile,Success
26462,1041,2024-12-15,Payment,50064.44,Loan,ATM,Success
19177,1094,2024-11-25,Deposit,62088.64,Savings,Mobile,Pending
13364,1251,2020-04-15,Transfer,157551.11,Credit Card,Netbanking,Pending
26155,1228,2020-05-03,Deposit,187261.75,Savings,Netbanking,Success
19358,1025,2022-02-27,Payment,189849.55,Loan,Netbanking,Failed
25634,1440,2023-05-20,Deposit,92030.8,FD,ATM,Pending
23490,1377,2020-06-14,Withdrawal,167251.53,FD,ATM,Failed
16240,1389,2022-02-03,Deposit,109319.63,FD,Branch,Pending
23431,1555,2021-08-27,Withdrawal,156544.13,FD,Mobile,Success
12420,1631,2023-10-20,Deposit,131981.17,Savings,Mobile,Success
19016,1298,2024-02-06,Payment,101642.92,Savings,Mobile,Pending
28623,1872,2024-05-27,Payment,133660.49,FD,ATM,Success
13977,1312,2022-12-12,Payment,114428.15,FD,ATM,Success
13545,1219,2024-01-23,Withdrawal,61703.98,Loan,Mobile,Success
26101,1056,2021-06-17,Transfer,70306.52,FD,Netbanking,Pending
21339,1348,2023-08-25,Payment,112050.65,Savings,Mobile,Failed
11049,1225,2021-02-08,Transfer,81954.15,FD,Mobile,Pending
14998,1525,2024-12-31,Transfer,139836.49,Savings,Netbanking,Failed
24445,1490,2021-12-30,Withdrawal,140851.37,Loan,Mobile,Pending
22457,1870,2024-03-06,Payment,10350.44,Loan,Netbanking,Failed
13810,1638,2021-12-13,Deposit,179564.37,Loan,Mobile,Pending
19917,1190,2021-07-04,Withdrawal,64424.22,Credit Card,Netbanking,Success
12637,1311,2020-11-14,Deposit,29377.15,Credit Card,ATM,Success
26845,1986,2020-10-30,Payment,45903.54,Credit Card,Mobile,Success
24107,1691,2024-02-10,Payment,106060.54,Savings,Branch,Success
14990,1596,2022-02-24,Transfer,15126.98,Loan,Branch,Success
18861,1262,2022-05-18,Deposit,93495.37,Savings,ATM,Failed
27385,1722,2022-07-23,Transfer,178686.12,FD,Netbanking,Failed
21764,1078,2021-01-06,Transfer,100308.54,Credit Card,Branch,Success
24159,1190,2023-06-02,Payment,116344.58,Loan,Mobile,Pending
17176,1630,2024-10-23,Deposit,111544.34,Credit Card,Mobile,Failed
9405,1197,2022-05-06,Transfer,178371.54,Credit Card,Branch,Success
9385,1983,2023-09-24,Transfer,24199.07,FD,Netbanking,Pending
17703,1869,2024-05-02,Transfer,57338.92,Loan,Branch,Success
16267,1792,2021-10-11,Withdrawal,104540.91,FD,Netbanking,Success
19345,1173,2021-04-19,Payment,141370.7,FD,Netbanking,Pending
27018,1269,2024-12-30,Deposit,178896.66,Loan,ATM,Failed
22773,1995,2021-11-06,Withdrawal,3686.81,Credit Card,Mobile,Failed
15939,1054,2021-04-15,Payment,26682.5,Savings,Mobile,Success
15971,1310,2024-03-24,Payment,50260.89,Savings,Mobile,Success
13159,1990,2024-05-21,Payment,26330.7,FD,Netbanking,Success
28524,1370,2023-12-23,Payment,188173.74,Savings,ATM,Success
22551,1854,2024-06-26,Transfer,42405.28,FD,Netbanking,Success
17416,1296,2024-12-17,Transfer,177805.82,FD,Mobile,Pending
11194,1307,2022-12-19,Withdrawal,128039.9,FD,Mobile,Success
10016,1869,2022-11-28,Payment,125637.39,FD,Branch,Pending
14125,1615,2022-03-24,Withdrawal,157771.27,Loan,ATM,Failed
28256,1947,2023-04-27,Transfer,138024.88,Credit Card,ATM,Pending
9010,1617,2021-09-02,Deposit,180164.69,FD,Branch,Pending
19137,1858,2020-06-05,Deposit,179722.58,FD,Mobile,Success
27223,1398,2023-03-15,Payment,7341.18,FD,Mobile,Failed
13805,1221,2020-07-15,Transfer,36485.92,Savings,ATM,Success
25640,1943,2022-08-25,Deposit,103703.47,Credit Card,Branch,Failed
14714,1175,2022-04-02,Payment,147734.37,FD,Branch,Success
21678,1256,2021-08-05,Withdrawal,135076.33,Loan,ATM,Failed
10582,1191,2023-10-29,Withdrawal,74051.84,Credit Card,Mobile,Pending
26309,1791,2020-03-13,Payment,145343.79,Loan,Branch,Success
11780,1716,2021-03-26,Transfer,122936.85,Savings,Mobile,Success
22217,1455,2021-11-10,Transfer,165228.69,FD,Branch,Success
14321,1673,2020-09-17,Withdrawal,43769.74,Savings,ATM,Success
16313,1618,2024-09-03,Withdrawal,96244.52,FD,ATM,Pending
23838,1857,2020-05-20,Deposit,21470.89,Loan,ATM,Success
15043,1224,2020-05-11,Transfer,72983.93,Credit Card,Branch,Success
13836,1238,2021-10-21,Transfer,143718.29,Savings,Mobile,Success
13965,1359,2022-09-12,Transfer,168684.82,FD,Branch,Success
9540,1381,2022-01-31,Withdrawal,156013.15,Savings,Mobile,Success
16484,1313,2023-12-06,Transfer,168553.58,Loan,Netbanking,Pending
28130,1960,2020-04-19,Withdrawal,72752.38,Credit Card,Netbanking,Pending
12720,1789,2021-04-10,Payment,194049.18,Loan,Branch,Success
22660,1433,2024-04-17,Withdrawal,71293.36,FD,Branch,Success
18338,1810,2021-01-01,Deposit,159783.93,Loan,Branch,Success
9668,1951,2024-02-15,Deposit,161575.64,FD,Branch,Failed
20024,1417,2024-08-27,Withdrawal,139168.89,FD,Netbanking,Failed
19976,1565,2021-12-18,Transfer,147473.29,Loan,Netbanking,Success
10354,1108,2022-09-15,Withdrawal,42606.82,Credit Card,Branch,Failed
22324,1662,2023-06-02,Transfer,61496.72,Credit Card,Mobile,Pending
16115,1866,2024-03-06,Deposit,24817.99,Savings,Mobile,Pending
17663,1739,2023-12-09,Payment,123718.59,Loan,Netbanking,Success
28088,1560,2024-11-16,Transfer,107194.83,Loan,Netbanking,Failed
12331,1278,2022-10-13,Deposit,149278.19,Savings,Branch,Failed
17054,1648,2024-04-21,Deposit,125896.35,FD,Branch,Pending
20830,1497,2020-07-03,Withdrawal,54850.96,Credit Card,Netbanking,Pending
18589,1056,2021-04-17,Deposit,69624.17,Loan,ATM,Pending
14646,1973,2021-07-01,Transfer,71708.86,Credit Card,Netbanking,Success
26641,1311,2020-04-18,Deposit,127669.48,Loan,Netbanking,Success
15191,1417,2022-04-12,Payment,147096.86,FD,Mobile,Success
24762,1246,2020-11-17,Withdrawal,124086.23,Savings,Netbanking,Success
20705,1037,2023-09-01,Deposit,114348.08,FD,Netbanking,Success
22844,1965,2022-06-02,Transfer,3547.35,Loan,ATM,Success
20004,1907,2023-11-10,Withdrawal,133082.03,Credit Card,Branch,Success
13911,1416,2022-02-03,Withdrawal,67605.05,Credit Card,ATM,Success
10853,1369,2022-07-08,Transfer,70811.62,Credit Card,Netbanking,Success
21973,1681,2021-12-21,Withdrawal,195388.5,Loan,Mobile,Success
28870,1125,2021-07-28,Withdrawal,51076.05,Savings,Netbanking,Success
11106,1716,2021-02-11,Deposit,147203.49,Savings,Mobile,Success
25518,1458,2023-06-17,Transfer,139093.38,FD,Mobile,Success
22429,1152,2020-06-04,Transfer,194576.27,FD,Netbanking,Pending
14030,1916,2023-01-30,Payment,149379.63,Loan,Mobile,Success
26313,1875,2023-02-17,Transfer,163381.5,Savings,Branch,Success
9824,1096,2021-11-26,Payment,130981.96,FD,ATM,Success
10532,1796,2021-06-30,Payment,108522.88,Loan,Branch,Failed
10215,1635,2023-04-22,Payment,127226.31,Savings,Netbanking,Success
9505,1292,2024-09-26,Payment,127004.39,Savings,Mobile,Success
23684,1492,2021-12-01,Payment,24734.21,Loan,Netbanking,Success
19189,1614,2020-11-02,Payment,31916.11,Credit Card,ATM,Success
15531,1872,2020-02-10,Transfer,828.29,Loan,Mobile,Pending
28457,1684,2021-09-07,Deposit,169778.58,Credit Card,ATM,Success
19151,1152,2024-01-29,Transfer,155977.04,FD,Mobile,Success
18577,1220,2024-03-06,Withdrawal,138094.13,Loan,ATM,Success
22117,1423,2022-05-01,Deposit,109887.98,FD,ATM,Pending
12710,1309,2023-11-01,Transfer,152144.06,Loan,Netbanking,Pending
28608,1165,2022-01-02,Transfer,20490.95,FD,ATM,Success
13749,1101,2021-03-01,Transfer,166186.05,Loan,ATM,Failed
20715,1775,2022-12-30,Deposit,123280.73,Savings,Netbanking,Success
24486,1229,2023-08-30,Withdrawal,128208.69,Savings,Mobile,Success
14302,1378,2022-03-09,Payment,100340.17,Loan,Mobile,Success
28308,1536,2021-06-05,Withdrawal,146024.27,FD,Netbanking,Success
15589,1823,2021-09-23,Withdrawal,105509.05,Loan,Mobile,Success
10811,1562,2021-02-18,Transfer,111015.24,FD,Netbanking,Success
12142,1453,2023-08-10,Transfer,69578.29,Savings,Branch,Success
10325,1927,2020-11-09,Deposit,139627.65,Credit Card,Netbanking,Pending
13313,1758,2020-08-23,Transfer,147550.3,Loan,Branch,Success
16495,1248,2023-10-13,Transfer,96100.19,Credit Card,ATM,Failed
17692,1565,2021-12-26,Transfer,28020.46,Savings,Branch,Success
28527,1131,2023-10-01,Payment,848.4,Savings,Netbanking,Failed
18581,1793,2023-11-05,Withdrawal,10870.64,FD,Branch,Pending
22808,1137,2024-04-16,Payment,75715.94,FD,Branch,Success
26925,1003,2021-07-04,Withdrawal,188417.08,Credit Card,Netbanking,Failed
28066,1701,2024-08-15,Transfer,196933.64,FD,ATM,Success
15314,1607,2020-12-30,Deposit,95594.51,Savings,Netbanking,Success
26576,1208,2021-10-04,Deposit,36270.02,Loan,ATM,Success
22965,1071,2023-05-07,Payment,32449.74,Loan,Netbanking,Success
10543,1413,2024-04-11,Payment,134442.99,Loan,Branch,Success
20494,1027,2023-09-06,Deposit,72472.46,Savings,Netbanking,Success
20517,1649,2022-08-04,Deposit,152493.88,Savings,ATM,Success
16057,1283,2021-08-30,Deposit,150409.88,FD,Netbanking,Success
11540,1084,2020-12-31,Deposit,147289.05,Credit Card,ATM,Success
26338,1921,2022-07-19,Payment,108425.92,Credit Card,ATM,Success
24369,1895,2024-05-01,Deposit,15433.59,Savings,ATM,Pending
15732,1933,2020-08-05,Transfer,100070.98,Savings,Branch,Pending
13847,1556,2023-09-08,Deposit,115721.08,Savings,Mobile,Success
15802,1328,2024-03-21,Payment,146543.73,Loan,ATM,Pending
13331,1365,2023-06-28,Transfer,177602.17,Credit Card,Netbanking,Success
17925,1979,2021-06-11,Withdrawal,169703.48,Savings,Mobile,Success
14335,1701,2020-04-10,Deposit,186958.68,FD,Branch,Success
18349,1969,2024-09-17,Deposit,178763.2,Loan,Netbanking,Failed
13730,1653,2020-06-03,Deposit,126965.36,Credit Card,Netbanking,Success
20175,1156,2021-01-23,Deposit,152314.52,Credit Card,Branch,Success
27541,1202,2020-02-03,Withdrawal,194236.04,Savings,Branch,Success
10063,1069,2021-01-10,Transfer,33889.66,Credit Card,Netbanking,Success
10168,1843,2020-07-02,Withdrawal,89975.38,Savings,Branch,Success
16652,1159,2024-06-30,Withdrawal,4837.6,Savings,Netbanking,Success
20131,1604,2022-10-18,Withdrawal,30230.02,Credit Card,Mobile,Success
13492,1053,2023-06-22,Transfer,140517.26,FD,Netbanking,Success
17336,1680,2024-01-30,Payment,48356.75,Loan,Netbanking,Success
14487,1198,2021-03-05,Withdrawal,22443.26,Credit Card,Netbanking,Failed
28167,1782,2023-07-17,Deposit,64001.6,Loan,ATM,Success
26102,1921,2024-11-30,Withdrawal,41211.13,Loan,ATM,Success
11503,1451,2023-09-25,Withdrawal,4939.51,FD,Netbanking,Pending
13361,1925,2020-04-17,Withdrawal,93808.22,Loan,Netbanking,Pending
13172,1130,2024-01-26,Deposit,1822.44,Savings,ATM,Failed
28783,1740,2020-07-21,Payment,135107.92,FD,Netbanking,Success
25780,1089,2022-11-23,Withdrawal,45025.03,Loan,Branch,Success
22924,1042,2021-07-21,Transfer,155438.69,Loan,ATM,Success
23513,1979,2021-02-20,Payment,170780.4,Loan,Branch,Success
16187,1686,2022-11-17,Deposit,182641.29,Credit Card,Branch,Failed
9699,1891,2020-03-10,Payment,5274.33,Loan,Mobile,Success
26750,1256,2022-06-06,Payment,94656.14,FD,ATM,Success
28553,1936,2023-10-18,Deposit,31797.05,Savings,Mobile,Failed
23192,1565,2023-02-01,Payment,50693.71,Credit Card,Branch,Pending
17788,1149,2024-02-05,Transfer,16312.56,Loan,Netbanking,Success
23398,1640,2022-08-20,Transfer,106026.12,FD,Branch,Success
21145,1571,2020-04-24,Withdrawal,105475.83,Loan,ATM,Failed
22585,1521,2020-12-27,Transfer,44674.15,FD,Branch,Success
11915,1240,2022-07-15,Transfer,74565.3,Savings,Mobile,Success
23553,1815,2023-04-13,Transfer,183957.19,FD,ATM,Success
19519,1649,2024-11-04,Deposit,42292.38,Loan,ATM,Pending
14645,1832,2021-10-25,Withdrawal,74355.34,Loan,Netbanking,Success
12441,1645,2023-07-12,Transfer,75819.71,Credit Card,ATM,Success
21044,1952,2022-11-06,Transfer,25707.88,FD,Netbanking,Success
16358,1886,2020-04-16,Withdrawal,148937.41,Savings,ATM,Pending
11144,1948,2022-07-04,Transfer,183082.12,Savings,Mobile,Success
14105,1749,2024-05-04,Payment,149617.69,Savings,ATM,Success
14074,1348,2020-06-06,Transfer,172783.3,Credit Card,Netbanking,Failed
26956,1601,2022-06-10,Payment,55335.86,Savings,Branch,Success
26507,1293,2024-09-27,Withdrawal,10573.12,Loan,Mobile,Success
25049,1593,2024-05-24,Withdrawal,123057.7,Savings,Mobile,Success
28171,1535,2021-11-15,Payment,61040.43,Savings,Mobile,Success
23528,1418,2022-04-17,Withdrawal,117898.74,FD,ATM,Success
11968,1481,2022-04-21,Transfer,106022.5,Credit Card,Netbanking,Success
27889,1528,2022-12-10,Payment,25963.9,Loan,Branch,Success
14989,1342,2023-08-26,Payment,182626.65,Credit Card,Mobile,Pending
20658,1900,2020-03-26,Payment,186541.31,Savings,Netbanking,Success
9729,1714,2022-03-26,Withdrawal,154849.52,FD,Netbanking,Failed
16588,1177,2021-09-29,Deposit,166286.22,Credit Card,ATM,Success
16544,1902,2021-01-24,Withdrawal,146477.74,FD,Mobile,Failed
9413,1547,2021-05-02,Transfer,8298.59,Loan,Branch,Success
20339,1222,2020-11-07,Transfer,84315.27,Savings,ATM,Pending
14746,1275,2020-02-07,Payment,112050.35,FD,ATM,Pending
26210,1750,2020-12-15,Deposit,10427.76,Savings,Mobile,Success
12268,1610,2021-06-12,Payment,101979.67,FD,ATM,Success
17809,1082,2024-07-12,Deposit,2805.7,Savings,Netbanking,Success
9418,1263,2020-02-02,Deposit,144659.14,FD,Branch,Pending
20262,1357,2020-11-16,Withdrawal,151346.58,Savings,ATM,Success
18818,1067,2024-05-28,Transfer,24301.77,Loan,ATM,Failed
24306,1448,2022-05-16,Payment,14510.19,Loan,Branch,Success
25282,1309,2022-07-20,Transfer,140926.98,Credit Card,ATM,Success
11083,1164,2022-01-04,Withdrawal,3998.6,Savings,Netbanking,Success
21162,1459,2020-07-04,Payment,90890.37,Savings,Branch,Success
12374,1655,2020-11-13,Withdrawal,184431.97,Loan,ATM,Failed
14727,1257,2021-01-01,Transfer,194796.77,Credit Card,Netbanking,Success
19637,1663,2020-04-13,Transfer,146531.69,Loan,Branch,Success
26451,1338,2022-04-14,Deposit,6986.86,Loan,Netbanking,Failed
12914,1544,2021-12-31,Payment,44055.64,Loan,Netbanking,Success
22480,1076,2020-10-11,Deposit,89510.73,Loan,Branch,Pending
14537,1681,2022-05-23,Transfer,31669.22,Credit Card,ATM,Success
17003,1926,2022-12-31,Withdrawal,88414.46,Credit Card,Netbanking,Success
14388,1037,2024-08-24,Transfer,106373.63,Savings,Netbanking,Failed
11739,1786,2020-10-01,Deposit,129946.77,FD,Mobile,Success
14053,1845,2024-11-10,Deposit,15996.97,FD,Netbanking,Success
13001,1868,2023-03-06,Transfer,135076.15,FD,Mobile,Success
11428,1199,2024-03-26,Withdrawal,38953.25,Loan,Branch,Success
20939,1611,2024-04-09,Payment,72403.61,Loan,ATM,Failed
15834,1436,2022-05-22,Deposit,189893.82,Credit Card,Netbanking,Success
27072,1306,2020-12-29,Deposit,93771.45,Savings,Mobile,Success
9852,1677,2024-10-11,Deposit,126461.12,Credit Card,Mobile,Success
25348,1178,2020-02-21,Deposit,23125.24,Loan,ATM,Success
14879,1275,2020-08-08,Withdrawal,196369.17,Credit Card,Netbanking,Pending
28224,1591,2024-12-12,Transfer,74580.18,Credit Card,Branch,Success
13612,1887,2021-08-17,Payment,4629.19,Savings,ATM,Success
25365,1231,2023-11-26,Payment,53638.69,Credit Card,Branch,Success
18541,1890,2020-07-27,Transfer,143213.6,FD,Netbanking,Success
18208,1737,2023-05-19,Transfer,28781.49,Savings,Netbanking,Success
18824,1212,2022-10-07,Payment,11693.92,Savings,Netbanking,Success
11490,1799,2023-04-23,Deposit,167128.2,Savings,ATM,Success
20923,1013,2020-12-20,Withdrawal,31805.92,Credit Card,Mobile,Pending
16391,1954,2024-07-01,Payment,85399.1,Credit Card,Branch,Failed
11850,1424,2023-12-09,Payment,143861.75,FD,Mobile,Failed
23070,1761,2023-03-15,Deposit,190505.95,Savings,Netbanking,Pending
14882,1618,2024-01-21,Transfer,33606.41,Credit Card,Netbanking,Failed
13453,1582,2023-08-26,Transfer,137289.19,FD,Branch,Pending
11480,1879,2021-11-27,Deposit,102563.61,FD,Mobile,Success
19458,1997,2021-09-30,Payment,14148.54,FD,Branch,Success
20152,1243,2022-01-10,Payment,80386.03,Credit Card,Netbanking,Success
22246,1786,2024-02-12,Transfer,70134.21,Loan,Netbanking,Success
27526,1350,2021-05-19,Withdrawal,12830.97,Savings,Branch,Success
22297,1532,2021-11-24,Transfer,152329.39,FD,ATM,Pending
20311,1214,2024-07-22,Withdrawal,133893.99,Savings,Netbanking,Success
18436,1368,2020-08-14,Withdrawal,103615.34,Savings,Netbanking,Success
28129,1889,2024-11-19,Transfer,153740.82,FD,Branch,Pending
16254,1369,2020-07-16,Transfer,95240.52,FD,Netbanking,Failed
22285,1460,2023-01-01,Payment,190189.82,Savings,Branch,Success
12507,1140,2022-11-01,Transfer,48866.8,Savings,Mobile,Success
10680,1283,2024-04-12,Deposit,98052.35,FD,Mobile,Failed
28532,1490,2020-11-02,Withdrawal,197978.29,FD,ATM,Failed
17131,1896,2023-03-29,Deposit,126000.34,FD,ATM,Success
24126,1970,2023-03-01,Withdrawal,69017.64,Loan,Netbanking,Pending
25965,1994,2020-09-21,Withdrawal,182063.14,FD,Branch,Success
18663,1974,2020-04-29,Withdrawal,54308.63,Credit Card,Branch,Success
22501,1278,2021-04-03,Transfer,195757.93,Loan,Mobile,Success
12344,1573,2022-10-04,Payment,145737.05,FD,Branch,Success
22185,1573,2022-07-09,Transfer,93830.21,FD,ATM,Success
25245,1368,2022-10-31,Transfer,198401.48,FD,ATM,Success
21776,1920,2020-03-07,Payment,77204.64,Loan,Branch,Success
25944,1419,2022-04-28,Deposit,143448.84,Savings,Netbanking,Pending
14238,1872,2024-10-28,Deposit,42610.81,Credit Card,Branch,Success
16806,1494,2021-03-14,Deposit,8327.81,FD,Branch,Success
22408,1566,2024-02-13,Deposit,119430.78,FD,Netbanking,Pending
25897,1292,2022-07-19,Payment,180117.91,Savings,Mobile,Pending
10082,1904,2020-11-24,Transfer,148131.11,FD,Branch,Success
